,km_Driven,Fuel_Type,Owner_Type,Engine CC,Power(bhp),Seats,Mileage Km/L,Price,No of Years,Transmission_Manual
4842,52.431,3,0,998,67.04,5,22.5,3.01,8,1
4843,68.0,1,0,1396,88.76,5,21.9,4.4,10,1
4844,158.0,1,0,2982,168.5,7,12.55,17.49,10,0
4845,31.446,3,0,1197,78.9,5,20.36,4.66,8,1
4846,25.0,3,0,1197,82.0,5,18.9,5.5,7,1
4847,57.0,3,0,1197,81.83,5,18.6,6.0,6,1
4848,76.0,3,0,1086,74.0,5,17.0,2.4,15,0
4849,57.078,1,0,1248,88.5,5,24.3,10.19,4,1
4850,47.471,1,0,1498,98.6,5,25.8,5.25,6,1
4851,50.0,1,0,2143,203.2,5,15.26,45.0,8,0
4852,62.0,1,0,1396,90.0,5,23.0,2.7,12,1
4853,65.807,3,0,1086,68.05,5,19.81,3.39,9,1
4854,81.768,1,0,1248,74.0,5,26.59,5.69,8,1
4856,24.0,1,0,1248,74.0,5,27.39,8.4,5,1
4857,72.921,1,0,936,57.6,5,25.44,2.5,10,1
4858,59.0,3,0,1198,86.8,5,19.4,3.25,10,1
4859,33.0,1,2,1399,68.05,5,20.0,3.25,8,1
4860,36.789,3,0,998,67.04,5,23.1,4.25,6,0
4861,41.0,1,0,2143,170.0,5,14.84,18.5,8,0
4862,71.0,3,0,1086,74.0,5,17.0,2.4,15,0
4863,46.65,3,0,1198,86.8,5,19.4,4.25,7,1
4864,3.0,3,0,1197,83.1,5,21.4,8.85,4,0
4865,14.799,3,0,814,55.2,5,21.1,4.14,8,1
4866,68.525,1,0,1396,90.0,5,23.0,7.0,7,1
4868,29.0,3,0,1497,117.3,5,17.4,10.0,5,1
4869,77.407,1,2,1248,88.8,5,21.5,3.53,10,1
4870,118.0,3,0,1598,102.5,5,12.9,1.35,15,1
4871,75.0,1,0,1598,103.6,5,20.54,4.5,9,1
4872,69.0,3,0,1497,116.3,5,16.8,4.9,10,1
4873,52.553,1,0,1582,126.2,5,19.67,12.26,6,1
4874,58.0,1,2,1120,71.0,5,24.4,3.99,8,1
4875,24.0,1,0,2143,170.0,5,17.9,46.95,5,0
4876,65.542,1,0,1399,68.0,5,20.0,3.8,7,1
4877,68.008,1,2,1896,105.0,5,15.0,6.75,9,1
4878,22.251,1,0,1493,100.0,7,18.49,8.75,5,1
4879,55.0,3,2,1499,110.0,5,15.8,5.2,9,1
4880,19.387,3,0,1591,121.3,5,17.1,8.42,5,1
4881,58.0,0,0,998,58.16,5,26.6,3.0,8,1
4882,24.001,3,0,1197,81.83,5,18.6,5.75,6,1
4883,17.0,1,0,1968,140.8,5,15.2,9.75,14,0
4884,28.5,3,0,1198,67.04,5,19.49,3.5,7,1
4885,66.0,1,0,2143,203.2,5,15.26,30.0,8,0
4886,22.0,1,0,2179,147.5,5,12.83,35.0,5,0
4887,44.383,3,0,1591,121.3,5,15.8,13.25,4,1
4888,45.0,1,0,1598,103.5,5,20.5,3.65,9,1
4889,58.0,1,0,1248,74.0,5,23.4,5.25,7,1
4890,69.0,3,0,1591,121.3,5,15.8,9.7,6,1
4891,60.993,1,0,1120,70.0,5,24.0,5.21,5,1
4892,67.0,1,0,1493,100.0,7,18.49,6.3,6,1
4893,51.134,1,0,1120,70.0,5,24.0,4.72,8,1
4894,55.0,1,2,2993,245.0,5,11.7,28.0,11,0
4895,25.082,1,0,1248,73.75,5,28.4,8.37,4,0
4896,68.35,1,0,2982,168.5,7,12.55,14.0,10,1
4897,50.0,1,0,1968,174.33,5,17.68,36.0,7,0
4898,97.0,1,0,1498,98.6,5,27.3,6.4,7,1
4900,72.618,1,0,2179,120.0,7,12.05,8.0,8,1
4901,62.005,1,0,1991,147.9,5,18.3,9.8,10,1
4902,61.25,1,0,936,57.6,5,25.44,2.7,10,1
4903,28.469,1,0,1968,187.74,5,18.25,24.37,8,0
4904,21.488,3,0,1598,103.52,5,14.3,9.72,4,0
4905,197.0,1,0,1248,74.0,5,23.4,5.0,8,1
4906,138.205,1,2,2982,171.0,7,11.5,10.5,13,1
4907,160.0,1,2,1248,74.0,5,22.9,3.9,10,1
4908,67.59,3,0,1497,118.0,5,17.0,5.65,10,1
4909,52.0,1,0,2143,203.2,5,15.26,29.95,10,0
4910,100.0,1,2,1248,75.0,5,17.8,3.0,14,1
4911,60.048,1,0,1498,99.0,5,26.1,6.0,5,1
4912,48.0,3,0,1197,78.9,5,20.36,2.11,13,1
4913,100.0,3,0,796,46.3,5,19.7,1.5,11,1
4914,62.601,1,0,1364,74.0,5,23.59,4.67,9,1
4915,80.01,3,2,1197,81.8,5,20.4,2.85,16,1
4916,26.493,1,0,2143,170.0,5,19.27,33.64,5,0
4917,96.0,1,2,1396,52.8,5,17.88,0.91,11,1
4918,45.7,3,2,796,47.3,5,22.74,2.42,8,1
4919,13.0,3,0,2771,193.1,5,9.3,3.25,17,0
4920,38.0,3,0,1198,73.9,5,16.47,2.8,9,1
4921,8.018,3,0,1197,81.8,5,22.0,8.3,3,0
4922,144.4,1,3,2179,120.0,8,12.05,5.25,12,1
4923,152.0,1,0,1248,75.0,5,17.8,2.9,12,1
4924,71.0,1,0,1995,184.0,5,18.88,15.0,9,0
4925,80.0,3,2,624,37.5,4,25.4,0.53,10,1
4926,87.143,1,0,2494,100.0,8,12.99,12.5,8,1
4927,25.0,3,0,1198,86.8,5,18.4,2.75,10,1
4928,2.0,3,0,1199,83.83,5,23.84,5.0,4,0
4929,45.239,1,0,2179,120.0,8,12.05,7.09,8,1
4930,101.999,1,0,1995,218.0,5,16.73,19.99,11,0
4931,74.219,1,0,1364,87.2,5,21.43,10.75,8,1
4932,25.0,3,0,1497,117.3,5,18.0,9.45,6,0
4933,109.606,1,0,1582,126.2,5,22.0,2.9,14,1
4934,36.0,1,0,1248,74.0,5,26.59,4.7,7,1
4935,41.81,3,0,1373,91.1,5,20.73,7.11,6,1
4936,93.321,1,0,1498,89.84,5,22.7,6.25,8,1
4937,81.0,3,0,998,67.1,5,20.92,2.2,11,1
4938,25.717,3,0,1199,88.76,5,19.0,8.86,3,0
4939,37.0,1,0,2179,140.0,7,15.1,9.3,7,1
4940,56.38,1,0,1493,100.0,7,18.49,7.57,5,1
4941,8.0,3,0,1199,88.7,5,18.2,7.9,5,1
4942,14.589,3,0,1298,88.2,5,16.1,5.65,4,1
4943,65.088,3,0,1198,73.9,5,16.47,3.25,9,1
4944,24.864,1,0,1582,126.2,5,20.5,16.27,3,1
4945,64.831,3,0,1199,79.4,5,18.6,3.21,11,1
4946,38.001,1,0,1498,98.6,5,25.8,3.9,9,1
4947,77.0,3,2,2496,157.7,5,10.0,6.5,14,0
4948,27.0,1,0,2993,265.0,5,18.59,48.0,6,0
4949,39.0,1,0,1968,143.0,5,20.38,18.9,6,0
4950,131.0,1,0,1248,74.0,5,26.59,3.6,7,1
4951,43.0,1,0,1248,74.0,5,26.59,5.5,7,1
4952,68.0,1,2,2494,102.0,7,12.8,7.0,11,1
4953,45.165,1,0,1995,184.0,5,16.09,41.75,6,0
4954,120.0,1,0,1995,218.0,5,16.73,10.5,15,0
4955,86.091,1,0,2179,140.0,7,15.1,10.09,8,1
4956,71.499,3,0,1497,118.0,5,17.0,3.0,13,1
4957,50.0,1,0,2200,139.01,7,17.0,12.0,8,1
4958,66.0,1,0,1498,88.0,5,20.14,4.91,7,1
4959,45.0,3,0,1198,90.0,5,16.0,2.0,12,1
4960,69.189,1,0,1364,67.06,5,23.59,5.3,7,1
4961,40.206,1,0,1461,108.5,5,19.01,7.22,8,1
4962,36.723,1,0,1995,190.0,5,18.56,32.57,5,0
4963,57.5,3,0,1197,80.0,5,18.5,2.75,12,1
4964,43.912,0,0,1196,73.0,5,15.1,4.33,4,1
4965,52.0,1,0,1399,68.0,5,17.8,3.75,11,1
4966,60.952,3,0,1497,118.0,5,16.8,5.91,8,0
4967,87.192,1,0,1248,74.0,5,25.2,4.35,9,1
4968,58.0,1,0,1120,70.0,5,24.0,3.25,8,1
4969,59.5,1,0,2967,245.0,7,14.75,68.0,5,0
4970,16.65,3,0,1198,74.0,5,17.0,5.5,6,1
4971,34.696,3,0,1497,117.3,5,18.0,12.08,4,0
4972,42.243,1,0,1248,74.0,5,27.39,7.48,4,1
4973,57.824,1,0,1120,70.0,5,24.0,5.5,6,1
4974,110.0,1,0,1248,73.9,5,19.3,3.5,11,1
4976,63.455,1,0,2982,171.0,7,11.5,19.0,9,1
4977,17.151,1,0,1498,98.6,5,27.3,8.4,5,1
4978,31.001,1,0,1248,88.5,5,24.3,7.25,6,1
4979,42.109,1,0,1248,74.0,5,23.4,4.25,8,1
4980,55.0,1,2,1498,103.52,5,21.66,5.7,7,0
4982,30.852,3,0,796,47.3,5,22.74,2.49,9,1
4983,65.0,3,2,1198,73.9,5,16.47,3.0,11,1
4984,65.0,1,0,1498,98.6,5,26.0,5.95,7,1
4985,72.0,1,0,1248,74.0,5,23.4,2.69,9,1
4986,29.0,1,0,1968,174.33,5,17.11,26.0,8,0
4987,32.0,3,0,1497,117.3,5,17.8,5.5,7,1
4988,29.875,3,0,1196,86.8,5,18.16,4.85,6,1
4989,32.539,1,0,1248,88.5,5,24.3,8.39,4,1
4990,83.09,1,0,1461,108.45,5,19.01,7.99,7,1
4991,62.679,1,0,1396,88.73,5,21.19,6.95,6,1
4992,93.0,3,0,1390,75.0,5,15.7,1.5,12,1
4993,44.0,3,0,1497,78.0,5,17.7,1.55,16,1
4994,78.4,3,2,1196,70.0,5,15.6,2.75,12,1
4995,71.3,3,0,1598,102.53,5,13.06,4.25,8,1
4996,18.0,3,0,1197,78.9,5,20.36,2.85,7,1
4997,24.013,1,0,1999,148.31,7,12.81,56.14,3,0
4998,99.1,3,2,1984,208.0,5,9.74,10.0,13,0
4999,62.0,3,2,1298,83.1,8,11.3,1.25,19,1
5000,14.0,1,0,1248,74.0,5,26.59,7.5,5,1
5001,44.811,1,0,1968,174.33,5,17.11,25.81,7,0
5002,44.0,3,0,1198,74.0,5,16.47,4.3,8,1
5003,136.0,1,2,2982,171.0,7,11.5,11.0,12,1
5004,144.113,1,2,2982,171.0,7,11.5,11.75,12,1
5005,94.989,3,0,2354,177.6,5,12.8,6.58,10,1
5006,58.133,1,0,1248,74.0,5,22.9,4.8,10,1
5007,61.0,3,2,1198,70.0,5,17.5,1.65,14,1
5008,27.0,1,0,1956,170.0,5,17.1,15.0,5,1
5009,18.05,3,2,624,37.5,4,25.4,1.0,8,1
5010,145.277,3,0,1596,101.0,5,15.3,1.65,15,1
5011,42.0,1,0,793,47.0,5,27.62,3.6,7,1
5012,86.0,1,0,2982,171.0,7,11.5,11.5,11,1
5013,42.15,1,0,793,47.0,5,27.62,3.6,7,1
5014,30.158,3,0,814,55.2,5,21.1,3.05,7,1
5015,47.0,1,2,1498,90.0,5,23.5,6.0,11,1
5016,39.0,3,0,1198,74.0,5,16.47,3.75,9,1
5017,32.125,3,0,1199,74.0,5,16.2,6.17,6,1
5018,58.829,1,0,1248,88.5,5,24.3,9.05,5,1
5019,67.559,3,0,1198,86.8,5,19.4,4.05,9,1
5020,55.0,3,0,1298,85.8,5,17.5,4.25,9,1
5021,30.0,3,0,998,67.04,5,23.1,3.75,4,1
5022,28.0,3,0,1591,121.3,5,13.0,11.85,6,0
5023,31.826,1,0,1498,89.84,5,22.7,8.24,6,1
5024,64.0,1,0,1248,74.0,5,17.8,5.99,6,1
5025,100.009,3,2,1997,141.1,5,13.1,6.5,14,1
5026,17.201,1,0,2179,187.7,7,12.51,58.91,3,0
5027,74.345,1,0,2179,140.0,7,15.1,8.0,8,1
5028,58.134,3,0,1198,74.0,5,16.47,4.64,7,1
5029,30.566,3,0,1197,80.0,5,19.2,3.32,12,0
5030,55.231,3,2,1197,78.9,5,20.36,2.78,10,1
5031,67.774,1,0,1998,163.7,5,14.81,8.95,6,0
5032,50.319,3,0,1991,181.03,5,12.0,21.95,9,0
5033,45.0,3,0,2359,134.0,5,11.7,7.9,9,1
5034,43.627,3,0,1796,186.0,5,11.74,29.0,15,0
5035,45.0,1,0,1199,73.9,5,22.07,3.25,9,1
5036,10.5,3,0,1497,117.3,5,17.4,5.9,8,1
5037,21.789,1,0,1248,88.5,5,24.3,9.88,5,1
5038,21.134,3,0,1197,81.86,5,18.6,8.78,3,1
5039,90.0,1,2,2179,138.1,7,13.93,2.75,11,1
5040,51.553,1,0,1461,84.8,5,21.64,5.98,8,1
5041,31.0,3,0,2497,215.0,5,10.9,31.0,11,0
5042,67.422,3,2,1798,138.0,5,14.53,3.55,11,1
5043,60.519,1,0,1582,126.32,5,22.32,6.24,7,1
5044,34.0,1,0,1248,73.9,5,19.3,2.19,13,1
5045,68.434,1,0,1248,73.75,5,28.4,5.5,9,1
5046,17.0,3,0,998,67.1,5,24.07,2.1,8,1
5048,22.0,1,0,2143,170.0,5,14.84,14.0,10,0
5049,79.225,1,0,1582,126.2,5,22.0,5.5,9,1
5050,63.0,3,3,1598,102.0,5,14.2,1.2,15,1
5051,61.922,3,0,1197,81.8,5,20.4,5.3,8,1
5052,85.0,1,0,1582,126.2,5,23.9,6.3,7,1
5053,26.192,1,0,2143,168.0,5,17.9,40.47,5,0
5054,65.0,1,0,2982,168.5,7,13.0,16.1,9,1
5055,44.999,1,0,1968,167.6,5,12.8,25.0,8,0
5056,81.308,1,2,1995,170.0,5,13.2,7.95,14,0
5057,35.0,3,0,796,47.3,5,24.7,2.65,6,1
5058,65.349,3,0,998,67.1,5,20.92,2.81,10,1
5059,80.0,3,0,1798,167.62,5,15.64,17.5,10,0
5060,61.0,3,0,1197,85.0,5,16.1,3.3,10,1
5061,31.817,3,0,998,67.04,5,22.5,5.34,3,1
5062,41.0,1,0,1498,103.52,5,21.14,8.5,6,1
5063,82.606,3,2,1198,90.0,5,16.0,2.69,12,1
5064,52.0,1,0,2179,140.0,7,16.0,11.5,7,1
5065,50.318,3,0,1197,85.8,5,18.5,4.06,11,1
5066,50.0,1,0,2143,201.15,5,17.9,49.0,6,0
5067,72.0,1,0,1598,103.5,5,20.5,4.6,10,1
5068,63.776,1,0,1120,70.0,5,24.0,3.96,7,1
5069,28.133,3,0,1197,81.86,5,18.6,5.6,7,1
5070,45.0,1,0,1248,74.0,5,22.95,3.75,5,1
5071,55.697,1,0,1396,88.73,5,22.54,5.5,7,1
5072,62.0,1,2,1598,103.5,5,20.5,3.0,10,1
5073,48.0,3,0,1368,90.0,5,16.0,3.0,11,1
5074,90.246,3,0,1298,88.2,5,16.1,2.95,12,1
5075,80.5,1,0,1396,69.0,5,25.0,2.45,7,1
5076,119.0,1,0,2143,170.0,5,14.84,13.99,10,0
5077,28.541,1,0,2987,254.79,5,11.57,60.75,6,0
5079,41.0,3,2,1497,116.3,5,16.8,4.5,10,1
5080,58.0,3,2,1197,80.0,5,18.5,2.5,12,1
5081,99.0,1,0,2982,168.5,7,13.0,20.5,7,1
5082,31.2,3,0,1197,82.0,5,18.9,3.9,8,1
5083,85.0,1,2,1896,105.0,5,15.0,3.5,13,1
5084,60.924,3,0,1499,110.4,5,15.63,8.3,6,0
5085,45.0,3,0,814,55.2,5,21.1,2.5,10,1
5086,44.0,3,0,1198,75.94,5,19.15,2.65,11,0
5087,30.534,3,0,1199,88.7,5,19.0,7.42,6,0
5088,46.399,3,0,1198,74.0,5,16.47,4.63,6,1
5089,42.0,3,0,796,46.3,5,19.7,1.09,14,1
5090,67.0,1,0,1582,126.32,5,22.32,3.8,11,1
5091,58.0,1,0,2148,170.0,5,10.0,15.75,9,0
5092,27.0,3,0,1193,88.7,5,17.57,5.27,7,1
5093,39.566,3,2,1198,86.8,5,18.4,2.75,10,1
5094,14.98,1,0,1498,98.6,5,27.3,7.4,6,1
5095,18.491,3,0,998,67.1,5,24.07,3.9,5,0
5096,90.0,3,2,993,60.0,5,17.3,0.7,22,1
5097,118.211,1,0,1396,88.73,5,22.54,5.9,7,1
5098,63.316,1,0,1598,118.0,5,22.7,9.58,6,1
5099,42.0,1,0,2143,203.0,5,14.21,24.95,8,0
5100,25.648,3,0,1399,98.82,7,13.7,4.29,7,1
5101,67.612,1,2,2143,203.0,5,14.21,11.5,11,0
5102,33.0,1,0,2179,140.0,7,16.0,9.65,6,1
5103,20.0,3,0,1197,78.9,5,20.36,3.75,7,1
5104,143.0,3,2,1341,82.9,5,14.2,1.1,15,1
5105,118.218,1,0,2967,241.4,7,12.07,31.41,8,0
5106,99.0,1,3,2179,120.0,8,12.05,6.0,10,1
5107,22.7,3,0,1199,88.7,5,18.7,5.55,6,1
5108,28.0,1,0,2179,138.1,7,14.0,10.91,5,1
5109,62.0,1,0,2179,140.0,7,15.1,7.25,8,1
5110,107.023,1,0,1199,73.9,5,22.07,3.9,10,1
5111,71.082,1,0,1248,73.9,5,19.3,3.95,10,1
5112,60.0,1,0,1968,174.33,5,15.73,22.0,9,0
5113,21.701,3,0,998,67.04,5,23.1,3.38,8,1
5114,56.0,3,0,1497,116.3,5,16.8,3.45,11,1
5115,32.45,3,0,1197,81.83,5,18.6,5.75,6,1
5116,12.5,3,0,799,53.3,5,25.17,2.75,6,1
5117,20.483,1,0,2143,136.0,5,17.9,30.3,3,0
5118,45.8,1,0,1498,89.84,5,22.7,7.5,8,1
5119,35.441,3,0,1197,81.83,5,18.6,6.87,7,1
5120,86.398,1,0,2494,100.6,7,12.99,15.2,7,1
5121,150.0,1,0,1461,84.8,5,21.64,3.5,10,1
5122,89.0,1,0,1248,74.0,5,25.2,5.85,8,1
5123,68.375,3,0,998,66.1,5,19.0,2.5,12,1
5124,52.0,3,0,1197,85.8,5,18.6,3.95,9,1
5125,39.0,1,0,2143,136.0,5,17.9,27.0,5,0
5126,68.0,3,2,1373,93.7,7,16.02,6.75,8,1
5127,71.0,3,2,998,67.1,5,18.9,1.5,15,1
5128,72.003,1,0,1199,73.9,5,22.07,3.9,10,1
5129,135.67,1,0,1498,89.84,5,22.7,6.55,8,1
5130,65.85,1,0,1498,98.6,5,25.1,9.44,5,1
5131,53.92,3,0,1798,138.03,5,14.28,10.77,7,1
5132,58.0,1,0,2179,140.0,7,15.1,7.5,8,1
5133,4.0,3,0,796,47.3,5,24.7,3.0,6,1
5134,58.0,1,0,2993,265.0,5,18.59,11.75,12,0
5135,29.832,3,0,814,55.2,5,21.1,3.29,6,1
5136,71.156,1,0,1248,74.0,5,26.59,6.5,6,1
5138,54.0,1,0,1968,147.51,5,16.55,18.0,11,0
5139,75.0,3,2,1798,157.75,5,13.7,4.95,13,0
5140,39.208,3,0,1193,88.7,5,17.57,4.52,7,1
5141,41.0,1,0,2149,139.07,7,17.0,8.0,8,1
5142,38.622,3,0,1497,117.3,5,17.4,6.26,9,1
5143,18.0,3,0,1498,97.7,5,16.95,7.5,6,1
5144,45.0,3,0,1598,103.6,5,14.4,3.35,11,0
5145,48.656,3,0,1591,121.3,5,15.74,5.5,8,0
5146,79.0,1,0,1582,126.2,5,22.0,5.25,10,0
5147,88.0,1,0,1968,140.0,5,16.55,16.25,10,0
5148,92.0,3,0,1586,103.3,5,15.5,2.7,13,1
5149,9.0,1,0,2198,158.0,7,12.62,32.9,3,0
5150,50.121,3,0,1197,83.11,5,20.4,3.41,14,1
5151,79.0,1,0,1120,70.0,5,24.0,4.15,8,1
5152,46.0,1,2,1498,88.8,5,20.14,5.9,8,1
5153,100.0,3,0,2496,157.7,5,10.0,11.5,10,0
5154,41.0,3,0,1197,81.83,5,18.6,4.75,7,1
5155,25.0,3,0,998,67.1,5,24.07,3.5,7,0
5156,71.899,1,0,1248,88.76,7,20.77,7.25,8,1
5157,7.1,3,0,998,67.04,5,23.1,4.35,6,0
5158,38.171,3,2,999,67.0,5,22.5,4.99,4,0
5159,70.359,1,0,2179,120.0,8,12.05,7.65,9,1
5160,200.0,1,0,2494,102.0,7,12.8,9.0,11,1
5161,26.969,1,0,1199,73.9,5,22.07,6.9,5,1
5162,56.5,1,0,1399,68.0,5,20.0,2.9,11,1
5163,40.0,1,0,1461,83.8,5,20.45,5.75,8,1
5164,41.0,1,0,2200,139.01,7,17.0,8.0,8,1
5165,53.105,3,0,999,67.0,5,22.5,4.41,5,0
5166,23.0,1,0,1498,103.52,5,21.14,4.95,9,1
5167,80.999,1,0,2179,140.0,7,16.0,14.4,6,0
5168,82.0,1,0,1399,68.05,5,20.0,2.95,10,1
5169,68.557,1,0,2523,62.1,7,15.96,8.14,5,1
5170,34.0,1,0,1498,108.5,5,20.64,8.45,6,1
5171,77.0,1,0,2494,100.0,8,12.99,12.5,7,1
5172,48.0,1,0,2179,140.0,7,15.1,6.5,10,1
5173,28.232,3,2,1499,110.0,5,15.8,7.72,7,1
5174,110.0,1,0,1968,138.1,5,16.96,8.0,11,0
5175,120.0,1,2,2179,138.0,7,13.93,3.0,13,1
5176,49.0,1,0,2993,245.0,4,8.2,29.0,9,0
5177,22.0,3,0,1198,74.0,5,16.47,4.11,8,1
5178,14.925,3,0,1197,82.9,5,18.5,5.37,7,1
5179,75.0,1,0,1248,88.8,7,20.77,6.55,9,1
5180,23.0,3,0,1497,117.3,5,17.4,7.0,7,1
5181,57.0,3,0,1497,118.0,5,17.0,5.48,8,1
5182,76.718,1,0,1968,138.03,5,16.96,6.51,9,0
5183,138.0,1,0,1498,98.6,5,25.8,5.15,6,1
5184,140.0,1,2,2179,140.0,7,15.1,9.0,9,1
5185,110.0,3,2,1798,138.1,5,14.53,2.75,14,0
5186,126.0,3,2,1086,74.0,5,17.0,1.2,17,1
5187,73.0,1,0,1995,190.0,5,22.69,12.5,10,0
5188,63.423,1,0,1498,98.96,5,23.0,7.69,5,1
5189,62.132,3,0,1197,82.85,5,18.5,4.57,9,1
5190,51.0,3,0,1497,118.0,5,16.8,4.5,9,0
5191,75.0,1,0,1248,73.94,5,23.2,4.9,7,1
5192,55.41,3,0,1086,68.05,5,19.81,1.65,14,1
5193,41.0,3,0,1199,82.4,5,18.2,3.25,7,1
5194,45.0,1,0,1582,126.32,5,22.32,6.25,10,1
5195,53.322,3,0,1591,121.3,5,15.8,12.13,4,1
5196,48.0,3,0,1199,82.4,5,18.2,3.25,9,1
5197,72.0,1,0,1968,174.3,5,14.16,29.0,9,0
5198,50.266,3,0,1497,118.0,5,17.0,5.53,9,1
5199,21.8,3,0,1497,121.36,5,17.0,8.75,5,1
5200,45.0,1,2,2967,241.4,7,12.07,37.9,8,0
5201,62.0,3,0,1197,78.9,5,20.36,2.4,12,1
5202,41.681,3,0,1197,80.0,5,17.0,4.55,8,1
5203,69.313,3,2,1197,85.8,5,17.5,2.65,11,1
5204,49.0,1,2,1396,69.0,5,25.0,1.6,5,1
5205,40.471,1,2,2993,235.0,5,16.2,25.72,10,0
5206,60.0,1,0,1248,74.0,5,22.9,4.15,9,1
5207,1.001,3,0,1194,94.68,5,19.0,7.23,4,1
5208,38.0,3,2,1599,103.2,5,13.9,2.6,14,1
5209,66.0,1,2,1995,181.0,5,16.07,7.25,14,0
5210,33.901,1,0,2494,102.0,8,12.8,14.29,5,1
5211,57.0,1,2,2143,204.0,5,14.94,17.25,11,0
5212,170.0,1,0,1582,126.2,5,22.54,7.5,9,1
5213,60.0,1,0,1248,73.94,5,23.2,4.35,8,1
5214,85.0,1,0,1248,88.5,5,24.3,8.9,6,1
5215,146.0,3,2,1197,82.0,5,19.1,3.5,6,1
5216,56.002,1,0,1498,98.6,5,26.0,6.1,8,1
5217,8.554,3,0,799,53.3,5,25.17,3.2,6,1
5218,62.322,1,0,1364,67.06,5,23.59,4.9,8,1
5219,37.929,3,0,998,67.1,5,24.07,3.69,7,1
5220,5.4,3,0,1199,84.0,5,23.84,3.98,6,1
5221,60.0,1,0,1396,90.0,5,21.9,2.95,9,1
5222,55.73,1,0,1968,147.51,5,16.55,15.21,8,0
5223,62.0,1,0,1248,74.0,5,28.4,6.3,7,1
5224,14.576,3,0,1198,73.75,5,17.0,6.69,5,1
5225,17.0,3,0,1497,117.3,7,16.0,9.5,5,0
5226,28.0,3,0,1197,80.0,5,17.0,2.65,13,1
5227,58.2,1,0,2199,194.3,7,14.66,7.5,10,1
5228,12.278,3,0,998,67.04,5,23.1,5.63,4,0
5229,17.665,3,0,1591,121.3,5,15.8,11.78,4,1
5230,200.0,1,2,1396,52.8,5,17.88,0.85,18,1
5231,55.893,3,0,1598,103.6,5,15.04,3.35,11,1
5232,60.586,3,0,998,67.04,5,23.1,4.11,7,1
5233,13.5,1,0,2143,136.0,5,17.9,25.51,7,0
5234,30.0,3,0,796,47.3,5,22.74,3.1,5,1
5236,65.0,3,0,1193,88.7,5,17.57,4.8,5,1
5237,38.0,3,0,1598,103.5,5,16.09,3.49,8,1
5238,25.0,3,2,1373,91.1,7,17.5,5.15,10,1
5239,100.0,1,0,2987,224.0,5,14.0,14.41,11,0
5240,13.71,3,0,1199,74.0,5,16.2,4.75,8,1
5241,100.0,1,0,2982,168.5,7,12.55,19.0,7,0
5242,17.0,3,0,998,67.04,5,23.1,4.9,5,1
5243,89.0,1,2,1995,181.0,4,16.07,6.3,14,0
5244,100.173,3,2,1497,100.0,5,16.9,2.4,16,1
5245,97.0,3,0,1999,114.0,5,13.17,3.0,13,1
5246,40.19,3,0,1198,74.93,5,18.06,4.25,6,1
5247,29.647,1,0,1498,88.0,5,20.14,6.3,6,1
5248,43.639,3,0,998,100.0,5,21.1,8.15,4,1
5249,37.333,3,0,1197,78.9,5,20.36,3.22,10,1
5250,48.407,3,0,1197,81.83,5,18.6,7.65,4,1
5252,72.4,3,2,1197,78.9,5,20.36,2.3,12,1
5253,18.0,3,0,1598,181.0,4,13.6,22.0,10,0
5254,65.167,3,0,1198,86.8,5,19.4,3.28,10,1
5255,25.418,3,0,1373,91.2,5,20.73,7.09,6,1
5256,38.995,1,0,1248,73.9,5,19.3,6.46,9,1
5257,60.0,1,0,1199,73.9,5,22.07,4.0,10,1
5258,72.0,1,0,1995,184.0,5,17.05,11.0,11,0
5259,31.075,1,2,2967,241.4,7,12.07,49.79,6,0
5260,4.311,1,0,1498,99.0,5,25.83,4.8,7,1
5261,21.0,1,0,1995,190.0,5,21.76,35.0,5,0
5262,54.0,1,0,2987,224.0,5,14.0,21.99,11,0
5263,50.0,3,2,1061,64.0,5,17.3,1.1,15,1
5264,13.0,3,0,1197,83.1,5,21.4,6.6,4,1
5265,74.0,3,0,1197,81.8,5,22.0,4.5,9,1
5266,75.0,3,2,1150,76.0,5,14.7,1.0,13,1
5267,25.0,1,0,1498,88.0,5,20.14,6.9,5,1
5269,52.0,1,0,1968,174.3,5,14.16,25.49,7,0
5270,20.0,1,0,1968,187.74,5,18.53,35.5,7,0
5271,32.663,1,0,1186,73.97,5,24.0,6.28,4,1
5272,76.777,1,2,2179,120.0,8,12.05,4.88,10,1
5273,100.303,1,0,1248,74.0,5,22.95,3.7,6,1
5274,43.993,3,0,814,55.2,5,21.1,3.45,7,1
5275,72.118,1,0,2179,120.0,8,15.4,10.23,6,1
5276,83.0,3,2,2354,142.0,5,11.1,6.5,12,0
5277,7.523,3,0,1199,74.0,5,16.2,6.15,6,1
5278,34.67,3,0,1196,73.0,7,15.1,2.9,8,1
5279,30.0,1,0,1120,70.0,5,24.0,5.5,6,1
5281,59.261,1,0,1186,73.97,5,24.0,4.25,7,1
5282,65.21,1,0,1248,74.0,5,22.9,5.48,6,1
5283,19.0,3,0,1197,81.83,5,18.6,7.25,6,1
5284,50.0,3,0,1298,85.8,5,17.5,3.0,10,1
5285,47.0,1,0,1995,190.0,5,22.69,29.5,7,0
5286,75.0,3,2,1497,78.0,5,17.7,1.49,15,1
5287,54.534,3,0,1197,78.9,5,16.95,3.65,9,0
5288,13.0,1,0,1498,98.96,5,23.0,10.9,4,1
5289,48.808,3,0,998,67.04,5,23.1,4.3,7,1
