,Name,Manufacturer,Location,km_Driven,Fuel_Type,Owner_Type,Engine CC,Power(bhp),Seats,Mileage Km/L,Price,Brand,No of Years,Transmission_Manual
4343,Hyundai Xcent 1.2 Kappa S,Hyundai,Kochi,38.932,Petrol,First,1197,82.0,5,19.1,6.21,Hyundai,5,1
4344,Porsche Cayenne Diesel,Porsche,Coimbatore,60.395,Diesel,First,2967,245.0,5,16.12,45.82,Porsche,7,0
4345,Hyundai Xcent 1.1 CRDi S,Hyundai,Mumbai,29.0,Diesel,First,1120,71.0,5,24.4,5.95,Hyundai,6,1
4346,Audi A4 2.0 TDI Multitronic,Audi,Delhi,58.0,Diesel,First,1968,140.0,5,16.55,11.0,Audi,11,0
4347,Maruti Ciaz RS ZXi Plus,Maruti,Coimbatore,60.913,Petrol,First,1373,91.1,5,20.73,7.19,Maruti,6,1
4348,Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,Delhi,65.0,Diesel,First,2494,102.0,8,12.8,6.4,Toyota,11,1
4349,Mercedes-Benz New C-Class 220 CDI MT,MercedesBenz,Chennai,26.0,Diesel,First,2148,170.0,5,15.8,26.0,Mercedes-Benz,7,1
4350,Hyundai i10 Sportz,Hyundai,Hyderabad,19.947,Petrol,First,1197,78.9,5,20.36,4.5,Hyundai,6,1
4351,Hyundai i10 Sportz 1.2 AT,Hyundai,Chennai,70.816,Petrol,First,1197,78.9,5,16.95,3.1,Hyundai,11,0
4352,Maruti Baleno Zeta 1.3,Maruti,Delhi,54.0,Diesel,First,1248,74.0,5,27.39,5.95,Maruti,7,1
4353,Maruti Zen Estilo 1.1 VXI BSIII,Maruti,Delhi,138.0,Petrol,First,1061,64.0,5,18.2,1.2,Maruti,14,1
4354,BMW 7 Series 730Ld,BMW,Chennai,35.0,Diesel,First,2993,258.0,5,16.46,52.0,BMW,8,0
4356,BMW X5 xDrive 30d,BMW,Hyderabad,124.652,Diesel,First,2993,245.0,5,11.7,21.99,BMW,11,0
4357,Maruti Ritz LXI,Maruti,Hyderabad,80.264,Petrol,First,1197,85.8,5,21.1,4.3,Maruti,9,1
4358,Nissan Sunny 2011-2014 Diesel XL,Nissan,Pune,125.6,Diesel,First,1461,84.8,5,21.64,3.75,Nissan,9,1
4359,Toyota Corolla Altis 1.8 Limited Edition,Toyota,Mumbai,49.0,Petrol,First,1798,138.03,5,14.28,8.95,Toyota,7,1
4360,Toyota Etios VXD,Toyota,Pune,111.0,Diesel,First,1364,67.1,5,23.59,4.75,Toyota,10,1
4361,Toyota Corolla Altis GL MT,Toyota,Coimbatore,33.69,Petrol,First,1798,138.03,5,14.28,14.6,Toyota,6,1
4362,Audi A6 2011-2015 2.0 TDI Premium Plus,Audi,Mumbai,50.0,Diesel,First,1968,174.33,5,17.68,17.5,Audi,10,0
4363,Maruti Ertiga ZDI,Maruti,Kolkata,38.092,Diesel,First,1248,88.8,7,20.77,5.2,Maruti,10,1
4364,Hyundai Grand i10 Sportz,Hyundai,Coimbatore,47.774,Petrol,First,1197,82.0,5,18.9,6.04,Hyundai,5,1
4365,Tata Indigo CS LX (TDI) BS III,Tata,Chennai,167.0,Diesel,Second,1396,69.0,5,19.09,2.7,Tata,13,1
4366,Maruti Swift Dzire AMT ZDI,Maruti,Chennai,65.0,Diesel,First,1248,74.0,5,26.59,6.75,Maruti,3,0
4367,Volkswagen Polo Petrol Highline 1.6L,Volkswagen,Kolkata,46.0,Petrol,First,1598,103.5,5,15.26,2.35,Volkswagen,11,1
4368,Tata Tiago 1.2 Revotron XZ WO Alloy,Tata,Hyderabad,16.5,Petrol,First,1199,84.0,5,23.84,5.0,Tata,5,1
4369,Honda City i VTEC VX,Honda,Kolkata,39.0,Petrol,First,1497,117.3,5,17.8,6.95,Honda,6,1
4370,Honda Amaze V Petrol,Honda,Jaipur,6.0,Petrol,First,1199,86.76,5,19.5,6.7,Honda,4,1
4371,Audi A4 35 TDI Premium,Audi,Hyderabad,60.0,Diesel,First,1968,174.33,5,17.11,25.0,Audi,7,0
4372,Volkswagen Vento Petrol Highline AT,Volkswagen,Chennai,97.32,Petrol,First,1598,103.6,5,14.4,3.75,Volkswagen,11,0
4373,Volkswagen Vento Diesel Trendline,Volkswagen,Chennai,99.807,Diesel,First,1598,103.6,5,20.54,3.75,Volkswagen,11,1
4374,Honda City 1.5 S MT,Honda,Pune,46.0,Petrol,First,1497,118.0,5,17.0,5.1,Honda,9,1
4375,Maruti Wagon R LXI,Maruti,Mumbai,12.0,Petrol,First,998,67.04,5,22.5,2.45,Maruti,12,1
4376,Skoda Superb 2.8 V6 AT,Skoda,Kolkata,13.002,Petrol,First,2771,193.1,5,9.3,3.25,Skoda,17,0
4377,Honda City i DTEC SV,Honda,Kolkata,26.0,Diesel,First,1498,98.6,5,26.0,5.5,Honda,8,1
4378,Maruti Wagon R LXI CNG,Maruti,Kochi,68.365,CNG,First,998,58.16,5,26.6,3.77,Maruti,8,1
4380,Maruti Alto 800 LXI,Maruti,Kochi,51.639,Petrol,First,796,47.3,5,22.74,3.04,Maruti,6,1
4381,Hyundai i20 Magna 1.2,Hyundai,Delhi,21.0,Petrol,First,1197,81.83,5,18.6,4.9,Hyundai,7,1
4382,Ford Ecosport 1.5 DV5 MT Trend,Ford,Bangalore,90.0,Diesel,First,1498,89.84,5,22.7,6.25,Ford,9,1
4383,BMW 3 Series GT 320d Luxury Line,BMW,Hyderabad,36.255,Diesel,First,1995,184.0,5,19.59,33.0,BMW,7,0
4384,BMW X5 xDrive 30d,BMW,Chennai,58.0,Diesel,Second,2993,245.0,5,11.7,27.0,BMW,11,0
4385,Honda Amaze S i-Vtech,Honda,Coimbatore,48.997,Petrol,Second,1198,86.7,5,18.0,5.21,Honda,8,1
4386,Ford EcoSport 1.5 Ti VCT MT Titanium,Ford,Mumbai,31.13,Petrol,First,1499,110.4,5,15.85,5.75,Ford,8,1
4387,Jaguar XF 3.0 Litre S Premium Luxury,Jaguar,Coimbatore,75.668,Diesel,First,2993,270.9,5,14.74,16.58,Jaguar,10,0
4388,Toyota Corolla 1.8 J,Toyota,Delhi,12.0,Petrol,First,1798,138.0,5,14.53,11.0,Toyota,7,1
4389,Hyundai i10 Sportz,Hyundai,Pune,90.0,Petrol,Second,1197,78.9,5,20.36,2.8,Hyundai,8,1
4390,Mercedes-Benz New C-Class C220 CDI Executive Edition,MercedesBenz,Kochi,17.32,Diesel,First,2148,170.0,5,15.8,37.99,Mercedes-Benz,3,0
4391,Skoda Laura Ambiente 2.0 TDI CR MT,Skoda,Delhi,85.0,Diesel,Second,1968,108.5,5,20.0,3.65,Skoda,11,1
4392,Ford Endeavour 4x2 XLT,Ford,Hyderabad,130.0,Diesel,First,2499,141.0,7,13.1,6.0,Ford,15,1
4393,Ford Figo Petrol EXI,Ford,Coimbatore,60.328,Petrol,First,1196,70.0,5,15.6,4.54,Ford,9,1
4394,Honda Amaze S i-Vtech,Honda,Kochi,34.327,Petrol,First,1198,86.7,5,18.0,5.4,Honda,7,1
4395,Tata Indica Vista TDI LS,Tata,Mumbai,75.0,Diesel,First,1405,70.0,5,19.1,3.3,Tata,8,1
4396,Volvo XC60 D4 Summum,Volvo,Hyderabad,86.0,Diesel,Second,1985,163.0,5,14.7,18.25,Volvo,10,0
4397,Datsun Redi GO Sport,Datsun,Bangalore,12.0,Petrol,First,799,53.0,5,22.7,3.1,Datsun,5,1
4398,Hyundai EON Era Plus,Hyundai,Kochi,57.759,Petrol,First,814,55.2,5,21.1,3.84,Hyundai,9,1
4399,Maruti Alto 800 VXI,Maruti,Kolkata,24.3,Petrol,First,796,47.3,5,22.74,2.44,Maruti,6,1
4400,Volkswagen Polo Petrol Trendline 1.2L,Volkswagen,Bangalore,66.0,Petrol,Second,1198,73.9,5,16.47,3.6,Volkswagen,11,1
4401,Hyundai i10 Asta,Hyundai,Mumbai,75.915,Petrol,First,1197,78.9,5,20.36,3.9,Hyundai,7,1
4402,Nissan Sunny 2011-2014 XL,Nissan,Chennai,107.0,Petrol,Second,1498,97.7,5,16.95,2.9,Nissan,9,1
4403,Toyota Corolla Altis G,Toyota,Chennai,86.0,Petrol,Second,1798,138.1,5,14.53,3.5,Toyota,14,1
4404,Hyundai Verna CRDi ABS,Hyundai,Chennai,160.0,Diesel,Second,1493,110.0,5,18.1,3.5,Hyundai,13,1
4405,Maruti Alto 800 2016-2019 LXI Optional,Maruti,Jaipur,3.0,Petrol,First,796,47.3,5,24.7,3.5,Maruti,3,1
4406,Hyundai i20 Sportz 1.4 CRDi,Hyundai,Hyderabad,72.495,Diesel,First,1396,88.76,5,21.9,7.0,Hyundai,7,1
4407,Hyundai Verna 1.6 CRDi AT S,Hyundai,Chennai,33.0,Diesel,First,1582,126.2,5,19.08,8.7,Hyundai,6,0
4408,Audi Q7 3.0 TDI Quattro Technology,Audi,Hyderabad,60.0,Diesel,First,2967,241.4,7,12.07,45.0,Audi,8,0
4409,Tata Indica V2 eLS,Tata,Hyderabad,80.103,Diesel,First,1396,69.0,5,25.0,1.8,Tata,6,1
4410,Chevrolet Spark 1.0 LS,Chevrolet,Kolkata,42.1,Petrol,First,995,62.0,5,18.0,0.99,Chevrolet,15,1
4411,Hyundai Grand i10 1.2 Kappa Magna,Hyundai,Kolkata,4.5,Petrol,First,1197,81.86,5,18.9,4.8,Hyundai,4,1
4412,Toyota Fortuner 4x4 MT TRD Sportivo,Toyota,Mumbai,97.0,Diesel,First,2982,169.0,7,12.55,17.95,Toyota,8,1
4413,Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Kochi,51.223,Petrol,First,1197,81.86,5,18.9,5.66,Hyundai,5,1
4414,Honda City 1.5 S MT,Honda,Delhi,64.0,Petrol,First,1497,118.0,5,17.0,3.1,Honda,13,1
4415,Hyundai Elite i20 Petrol Asta,Hyundai,Kochi,56.911,Petrol,First,1197,81.86,5,18.6,6.54,Hyundai,6,1
4416,Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,Hyderabad,147.848,Diesel,First,2494,102.0,8,12.8,13.2,Toyota,7,1
4418,Toyota Innova Crysta 2.8 GX AT,Toyota,Kochi,14.076,Diesel,First,2755,171.5,7,11.36,19.4,Toyota,3,0
4419,Maruti Zen Estilo 1.1 VXI BSIII,Maruti,Ahmedabad,75.18,Petrol,First,1061,64.0,5,18.2,1.65,Maruti,15,1
4420,Maruti Swift ZDi,Maruti,Jaipur,92.0,Diesel,Second,1248,74.0,5,22.9,4.35,Maruti,9,1
4421,Fiat Avventura MULTIJET Emotion,Fiat,Hyderabad,57.266,Diesel,First,1248,91.72,5,20.5,6.5,Fiat,7,1
4422,Maruti Zen Estilo VXI BSIII,Maruti,Delhi,64.0,Petrol,First,998,67.1,5,18.2,1.11,Maruti,15,1
4423,Renault Duster 85PS Diesel RxL,Renault,Mumbai,41.0,Diesel,First,1461,83.8,5,19.87,5.5,Renault,9,1
4424,Mitsubishi Pajero 2.8 SFX,Mitsubishi,Delhi,45.999,Diesel,First,2835,107.2,6,10.5,11.0,Mitsubishi,10,1
4425,Maruti Celerio VXI AT,Maruti,Pune,50.0,Petrol,First,998,67.04,5,23.1,3.9,Maruti,7,0
4426,Tata Indica V2 DLS BSIII,Tata,Pune,70.0,Diesel,First,1405,48.21,5,17.88,1.8,Tata,9,1
4427,Hyundai Elite i20 Petrol Asta,Hyundai,Kochi,37.54,Petrol,First,1197,81.86,5,18.6,6.22,Hyundai,6,1
4428,Maruti Celerio VXI AT,Maruti,Hyderabad,44.0,Petrol,First,998,67.04,5,23.1,4.3,Maruti,8,0
4429,Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Hyderabad,22.5,Petrol,First,1197,81.86,5,18.9,5.99,Hyundai,5,1
4430,Hyundai i20 1.2 Magna Executive,Hyundai,Delhi,17.431,Petrol,First,1197,81.83,5,18.6,6.0,Hyundai,5,1
4431,Hyundai Verna 1.6 SX VTVT (O),Hyundai,Delhi,61.566,Petrol,First,1591,121.3,5,17.1,5.85,Hyundai,8,1
4432,Land Rover Freelander 2 SE,Land,Kochi,61.73,Diesel,First,2179,147.51,5,12.39,19.94,Land,8,0
4433,Maruti Swift VXI BSIII,Maruti,Chennai,68.0,Petrol,First,1298,88.2,5,16.1,2.9,Maruti,13,1
4434,Honda Amaze SX i-VTEC,Honda,Mumbai,29.0,Petrol,First,1198,86.7,5,18.0,4.25,Honda,8,1
4435,Toyota Corolla Altis Diesel D4DG,Toyota,Hyderabad,156.21,Diesel,First,1364,87.2,5,21.43,5.99,Toyota,12,1
4436,Honda Amaze S Diesel,Honda,Kolkata,46.5,Diesel,First,1498,98.6,5,27.4,3.3,Honda,9,1
4437,Audi A6 3.0 TDI quattro,Audi,Coimbatore,52.83,Diesel,Second,2967,241.38,5,16.77,8.08,Audi,13,0
4438,Maruti Wagon R VXI,Maruti,Jaipur,39.867,Petrol,First,998,67.04,5,22.5,4.5,Maruti,5,1
4439,Honda Mobilio E i DTEC,Honda,Hyderabad,58.972,Diesel,First,1498,98.6,7,24.2,6.5,Honda,8,1
4440,Honda CR-V 2.4 4WD AT,Honda,Bangalore,66.0,Petrol,Second,2354,152.0,5,10.1,3.9,Honda,16,0
4441,Hyundai Verna 1.6 SX VTVT (O),Hyundai,Delhi,52.0,Petrol,First,1591,121.3,5,17.1,5.25,Hyundai,9,1
4442,Hyundai Santa Fe 4x4 AT,Hyundai,Bangalore,58.0,Diesel,First,2199,194.3,7,11.72,17.0,Hyundai,8,0
4443,Hyundai i10 Sportz AT,Hyundai,Ahmedabad,58.0,Petrol,First,1197,78.9,5,16.95,3.5,Hyundai,10,0
4444,Ford Fusion Plus 1.4 TDCi Diesel,Ford,Hyderabad,75.0,Diesel,Second,1399,68.0,5,17.7,3.0,Ford,14,1
4445,Hyundai i10 Sportz,Hyundai,Coimbatore,41.008,Petrol,Second,1197,78.9,5,20.36,4.87,Hyundai,7,1
4446,Hyundai Xcent 1.1 CRDi SX Option,Hyundai,Jaipur,65.0,Diesel,First,1120,71.0,5,24.4,6.0,Hyundai,8,1
4447,Skoda Superb Style 2.0 TDI AT,Skoda,Mumbai,19.0,Diesel,First,1968,174.5,5,18.19,15.5,Skoda,7,0
4448,Ford Fiesta 1.4 Duratec EXI,Ford,Pune,74.0,Petrol,Second,1388,68.0,5,16.6,1.6,Ford,14,1
4449,Maruti Baleno Zeta Automatic,Maruti,Pune,33.0,Petrol,First,1197,83.1,5,21.4,7.25,Maruti,5,0
4450,Skoda Laura 1.9 TDI MT Ambiente,Skoda,Mumbai,95.0,Diesel,Second,1896,105.0,5,17.0,3.25,Skoda,12,1
4451,Volkswagen Vento 1.5 TDI Comfortline,Volkswagen,Kolkata,34.0,Diesel,First,1498,108.5,5,20.64,3.4,Volkswagen,10,1
4452,Audi Q7 3.0 TDI Quattro Technology,Audi,Coimbatore,102.865,Diesel,First,2967,241.4,7,12.07,30.5,Audi,8,0
4453,Hyundai Verna VTVT 1.6 SX Option,Hyundai,Kochi,52.378,Petrol,First,1591,121.3,5,17.0,7.97,Hyundai,6,1
4454,Mercedes-Benz New C-Class 220 CDI AT,MercedesBenz,Delhi,38.0,Diesel,First,2143,170.0,5,14.84,13.51,Mercedes-Benz,10,0
4455,Honda Amaze S i-Dtech,Honda,Kochi,60.334,Diesel,First,1498,98.6,5,25.8,5.43,Honda,7,1
4456,Ford Fiesta 1.4 Duratec EXI Limited Edition,Ford,Chennai,107.0,Petrol,First,1388,68.0,5,16.6,2.6,Ford,12,1
4458,Maruti Alto 800 LXI,Maruti,Kolkata,2.196,Petrol,First,796,47.3,5,22.74,2.75,Maruti,5,1
4459,BMW 5 Series 530i Sedan,BMW,Kolkata,24.0,Petrol,First,2996,258.0,5,10.6,8.75,BMW,12,0
4460,Fiat Grande Punto 1.4 Emotion,Fiat,Coimbatore,44.846,Petrol,Second,1368,88.7,5,14.6,5.41,Fiat,7,1
4461,Maruti Dzire AMT ZDI Plus,Maruti,Kochi,64.035,Diesel,First,1248,73.75,5,28.4,8.55,Maruti,4,0
4462,Mahindra XUV500 W6 2WD,Mahindra,Mumbai,45.6,Diesel,First,2179,140.0,7,15.1,8.25,Mahindra,8,1
4463,Volvo XC90 2007-2015 D5 AT AWD,Volvo,Kochi,102.001,Diesel,First,2400,200.0,7,11.1,23.58,Volvo,8,0
4464,Hyundai i10 Sportz 1.2,Hyundai,Coimbatore,47.439,Petrol,First,1197,78.9,5,20.36,4.49,Hyundai,8,1
4465,Toyota Fortuner 3.0 Diesel,Toyota,Hyderabad,193.254,Diesel,First,2982,171.0,7,11.5,12.99,Toyota,12,1
4466,Tata Nano XTA,Tata,Bangalore,29.0,Petrol,First,624,37.48,4,21.9,2.8,Tata,6,0
4467,Renault Lodgy 110PS RxZ 8 Seater,Renault,Coimbatore,51.681,Diesel,First,1461,108.5,8,19.98,8.43,Renault,6,1
4468,Audi Q7 3.0 TDI Quattro Premium Plus,Audi,Hyderabad,50.0,Diesel,First,2967,241.4,7,12.07,47.5,Audi,7,0
4469,Honda City i VTEC CVT VX,Honda,Mumbai,42.666,Petrol,First,1497,117.3,5,18.0,8.95,Honda,6,0
4470,Renault Duster 110PS Diesel RxL,Renault,Jaipur,65.0,Diesel,Second,1461,108.45,5,19.01,5.5,Renault,9,1
4471,Honda Amaze S i-VTEC,Honda,Jaipur,18.776,Petrol,First,1198,86.7,5,17.8,4.75,Honda,8,1
4472,Honda Amaze S i-Vtech,Honda,Jaipur,6.714,Petrol,First,1198,86.7,5,18.0,4.75,Honda,6,1
4473,BMW 3 Series 320i,BMW,Pune,40.0,Petrol,Second,1995,154.0,5,12.05,9.5,BMW,13,0
4474,Maruti Ritz LDi,Maruti,Coimbatore,88.539,Diesel,First,1248,73.94,5,23.2,3.77,Maruti,11,1
4475,Honda City 1.5 S MT,Honda,Delhi,65.055,Petrol,Second,1497,118.0,5,17.0,4.25,Honda,10,1
4476,BMW 3 Series 320d Sport Line,BMW,Mumbai,23.0,Diesel,First,1995,184.0,5,18.88,19.9,BMW,8,0
4477,Volkswagen Jetta 2007-2011 1.9 TDI Trendline,Volkswagen,Chennai,60.0,Diesel,First,1896,105.0,5,15.0,4.0,Volkswagen,13,1
4478,Maruti Swift Dzire LXI,Maruti,Kochi,59.35,Petrol,First,1197,85.8,5,19.1,4.16,Maruti,9,1
4479,Jaguar XF 2.2 Litre Executive,Jaguar,Bangalore,19.0,Diesel,Second,2179,187.7,5,16.36,38.0,Jaguar,7,0
4480,Hyundai Xcent 1.2 Kappa AT SX Option,Hyundai,Kochi,45.56,Petrol,First,1197,82.0,5,16.9,6.34,Hyundai,6,0
4481,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,Pune,118.0,Diesel,First,2494,102.0,8,12.8,4.5,Toyota,13,1
4482,Maruti Eeco 7 Seater Standard,Maruti,Chennai,55.0,Petrol,First,1196,73.0,7,15.1,3.75,Maruti,6,1
4483,Audi A4 New 2.0 TDI Multitronic,Audi,Delhi,60.0,Diesel,Second,1968,140.8,5,15.2,10.2,Audi,10,0
4484,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Toyota,Chennai,145.0,Diesel,First,2494,102.0,8,12.8,5.0,Toyota,15,1
4485,Maruti Grand Vitara MT,Maruti,Mumbai,46.81,Petrol,First,1995,163.5,5,9.8,3.95,Maruti,14,1
4486,Volkswagen Vento 1.5 TDI Highline,Volkswagen,Coimbatore,62.767,Diesel,First,1498,103.2,5,20.34,9.75,Volkswagen,6,1
4487,Hyundai Elite i20 Petrol Asta,Hyundai,Kochi,18.553,Petrol,First,1197,81.86,5,18.6,7.93,Hyundai,4,1
4488,Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,Hyderabad,143.143,Diesel,First,1399,67.0,5,17.8,2.1,Ford,11,1
4489,Mitsubishi Pajero Sport 4X4,Mitsubishi,Coimbatore,53.497,Diesel,First,2477,175.56,7,13.5,16.42,Mitsubishi,7,1
4490,Hyundai Santa Fe 4X4,Hyundai,Bangalore,148.0,Diesel,Second,2199,194.3,7,14.66,8.9,Hyundai,11,1
4491,Mahindra XUV500 W8 2WD,Mahindra,Pune,95.0,Diesel,First,2179,140.0,7,15.1,7.21,Mahindra,10,1
4492,Toyota Innova 2.5 V Diesel 8-seater,Toyota,Chennai,100.0,Diesel,First,2494,102.0,8,12.8,13.5,Toyota,7,1
4493,Mercedes-Benz GLE 350d,MercedesBenz,Chennai,29.0,Diesel,First,2987,254.79,5,11.57,65.0,Mercedes-Benz,6,0
4494,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Mahindra,Bangalore,87.0,Diesel,First,2179,120.0,7,12.05,7.4,Mahindra,8,1
4495,Honda City 1.5 S AT,Honda,Kochi,56.838,Petrol,First,1497,118.0,5,16.8,5.15,Honda,8,0
4496,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,MercedesBenz,Pune,100.0,Diesel,First,2987,224.0,7,12.0,32.0,Mercedes-Benz,9,0
4497,Honda City 1.5 S MT,Honda,Kolkata,125.0,Petrol,First,1497,118.0,5,17.0,3.25,Honda,11,1
4498,Maruti Wagon R VXI AMT,Maruti,Kolkata,17.0,Petrol,First,998,67.0,5,22.5,3.95,Maruti,5,0
4499,Tata Indigo eCS GLE BSIII,Tata,Pune,70.0,Petrol,Second,1193,65.0,5,15.4,1.5,Tata,9,1
4500,Hyundai i20 2015-2017 1.2 Asta with AVN,Hyundai,Pune,50.0,Petrol,Second,1197,80.0,5,17.0,3.0,Hyundai,12,1
4501,Honda Jazz Active,Honda,Kolkata,39.8,Petrol,First,1198,90.0,5,16.0,1.99,Honda,12,1
4502,Maruti A-Star Lxi,Maruti,Kolkata,60.0,Petrol,First,998,66.1,5,19.0,1.35,Maruti,12,1
4503,BMW 3 Series 320d Highline,BMW,Hyderabad,58.0,Diesel,First,1995,181.0,5,16.07,13.5,BMW,13,0
4504,Skoda Yeti Elegance,Skoda,Hyderabad,110.009,Diesel,First,1968,138.08,5,17.67,6.99,Skoda,12,1
4505,Nissan Terrano XV Premium 110 PS,Nissan,Hyderabad,85.0,Diesel,First,1461,108.5,5,19.01,8.5,Nissan,9,1
4506,Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Pune,84.0,Diesel,Second,1199,73.9,5,22.07,2.89,Volkswagen,12,1
4507,BMW 3 Series 320d,BMW,Mumbai,51.0,Diesel,First,1995,190.0,5,22.69,10.5,BMW,11,0
4508,Nissan Sunny 2011-2014 XL,Nissan,Kochi,68.88,Petrol,First,1498,97.7,5,16.95,3.97,Nissan,9,1
4509,Maruti Alto K10 VXI AGS,Maruti,Chennai,5.5,Petrol,First,998,67.1,5,24.07,4.25,Maruti,5,0
4510,Maruti Ritz ZXI,Maruti,Coimbatore,40.052,Petrol,First,1197,85.8,5,21.1,6.17,Maruti,6,1
4511,Audi Q5 30 TDI quattro Premium Plus,Audi,Coimbatore,47.293,Diesel,First,1968,174.3,5,14.16,38.72,Audi,6,0
4512,Hyundai Verna CRDi SX,Hyundai,Hyderabad,79.663,Diesel,First,1493,110.0,5,16.8,6.5,Hyundai,9,1
4513,Honda Amaze S i-Dtech,Honda,Jaipur,63.0,Diesel,Second,1498,98.6,5,25.8,4.25,Honda,9,1
4514,Honda City i DTEC SV,Honda,Kolkata,45.0,Diesel,First,1498,98.6,5,26.0,4.75,Honda,8,1
4515,Toyota Fortuner TRD Sportivo 2.8 2WD AT,Toyota,Kochi,56.501,Diesel,First,2755,174.5,7,12.9,17.71,Toyota,8,0
4516,Volkswagen Vento 1.5 TDI Highline,Volkswagen,Jaipur,58.0,Diesel,First,1498,103.2,5,20.34,5.85,Volkswagen,7,1
4517,BMW 5 Series 520d Luxury Line,BMW,Coimbatore,51.602,Diesel,First,1995,190.0,5,22.48,17.27,BMW,11,0
4518,BMW 3 Series 320d Sedan,BMW,Hyderabad,74.199,Diesel,First,1995,181.0,5,16.07,9.25,BMW,15,0
4519,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Ahmedabad,25.0,Petrol,First,1591,121.3,5,13.0,12.75,Hyundai,5,0
4520,BMW 3 Series Luxury Line,BMW,Pune,70.0,Diesel,Second,1995,190.0,5,21.76,27.0,BMW,6,0
4521,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,MercedesBenz,Bangalore,25.0,Diesel,Second,2143,167.62,5,14.84,21.0,Mercedes-Benz,9,0
4522,Maruti Swift Dzire VDI,Maruti,Hyderabad,22.0,Diesel,First,1248,74.0,5,26.59,7.95,Maruti,5,1
4523,Maruti Celerio ZXI,Maruti,Hyderabad,47.02,Petrol,Second,998,67.04,5,23.1,4.5,Maruti,7,1
4524,BMW 3 Series 320d GT Luxury Line,BMW,Mumbai,8.0,Diesel,First,1995,187.74,5,19.59,33.75,BMW,5,0
4526,Honda Jazz V,Honda,Kochi,36.973,Petrol,First,1199,88.7,5,18.2,6.8,Honda,5,1
4527,Tata Nano Cx BSIV,Tata,Coimbatore,42.083,Petrol,First,624,37.48,4,25.4,1.68,Tata,8,1
4528,Maruti Alto 800 2016-2019 LXI,Maruti,Chennai,61.0,Petrol,First,796,47.3,5,24.7,2.9,Maruti,6,1
4529,Maruti Wagon R VXI,Maruti,Mumbai,43.628,Petrol,First,998,67.04,5,22.5,3.16,Maruti,8,1
4530,Hyundai Xcent 1.1 CRDi Base,Hyundai,Jaipur,60.0,Diesel,First,1120,71.0,5,24.4,3.9,Hyundai,8,1
4531,Chevrolet Beat LT,Chevrolet,Delhi,54.0,Petrol,Second,1199,76.8,5,17.8,1.95,Chevrolet,12,1
4532,Jaguar XF 2.2 Litre Luxury,Jaguar,Kochi,27.001,Diesel,First,2179,187.7,5,16.36,26.52,Jaguar,7,0
4533,Volkswagen Passat Diesel Highline 2.0 TDI,Volkswagen,Chennai,52.0,Diesel,First,1968,167.7,5,18.33,9.0,Volkswagen,12,0
4534,Hyundai i20 Asta 1.4 CRDi,Hyundai,Hyderabad,80.0,Diesel,First,1396,88.76,5,21.27,4.5,Hyundai,10,1
4535,Mitsubishi Pajero 2.8 SFX,Mitsubishi,Chennai,160.0,Diesel,First,2835,107.2,6,10.5,8.75,Mitsubishi,14,1
4536,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Maruti,Chennai,3.3,Diesel,First,1248,88.5,5,24.3,11.5,Maruti,4,0
4537,Maruti Alto K10 LXI,Maruti,Delhi,35.027,Petrol,First,998,67.1,5,24.07,3.0,Maruti,6,1
4538,Hyundai EON Magna Plus,Hyundai,Coimbatore,26.568,Petrol,First,814,55.2,5,21.1,3.79,Hyundai,7,1
4539,Maruti Ciaz VDi Plus SHVS,Maruti,Ahmedabad,59.0,Diesel,First,1248,88.5,5,28.09,6.0,Maruti,7,1
4540,Hyundai Creta 1.6 CRDi SX Option,Hyundai,Bangalore,51.0,Diesel,First,1582,126.2,5,19.67,13.25,Hyundai,6,1
4541,Skoda Superb Ambition 2.0 TDI CR AT,Skoda,Delhi,56.4,Diesel,First,1968,138.1,5,17.2,8.0,Skoda,10,0
4542,Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,80.0,Diesel,First,1498,88.8,5,20.14,5.8,Volkswagen,7,1
4543,Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,Hyderabad,107.0,Diesel,Second,2494,100.6,7,12.99,13.5,Toyota,9,1
4544,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,MercedesBenz,Pune,100.0,Diesel,First,2143,203.0,5,14.21,25.0,Mercedes-Benz,8,0
4545,Volkswagen Polo 1.5 TDI Highline,Volkswagen,Kochi,59.998,Diesel,First,1498,88.8,5,20.14,5.49,Volkswagen,6,1
4546,Audi Q3 2.0 TDI,Audi,Hyderabad,105.0,Diesel,First,1968,150.0,5,17.32,19.0,Audi,9,0
